City,Country,Month,Year,Humidity_Max,Humidity_Min,Temperature_Max,Temperature_Min,COVID-19,COVID-19_Advice,COVID-19_Symptoms,Dengue,Dengue_Advice,Dengue_Symptoms,Influenza,Influenza_Advice,Influenza_Symptoms,Malaria,Malaria_Advice,Malaria_Symptoms,Cholera,Cholera_Symptoms,Cholera_Advice,Tuberculosis,Tuberculosis_Advice,Tuberculosis_Symptoms,Asthma,Asthma_Symptoms,Asthma_Advice,Leptospirosis,Leptospirosis_Symptoms,Leptospirosis_Advice,Typhoid,Typhoid_Symptoms,Typhoid_Advice,Chickenpox,Chickenpox_Symptoms,Chickenpox_Advice,Pneumonia,Pneumonia_Symptoms,Pneumonia_Advice,Norovirus,Norovirus_Symptoms,Norovirus_Advice,Bronchitis,Bronchitis_Symptoms,Bronchitis_Advice,Hepatitis_A,Hepatitis_A_Symptoms,Hepatitis_A_Advice,Gastroenteritis,Gastroenteritis_Symptoms,Gastroenteritis_Advice,Hepatitis_E,Hepatitis_E_Symptoms,Hepatitis_E_Advice,Hay_Fever,Hay_Fever_Symptoms,Hay_Fever_Advice,Common_Cold,Common_Cold_Symptoms,Common_Cold_Advice,Allergic_Reactions,Allergic_Reactions_Symptoms,Allergic_Reactions_Advice,Hypothermia,Hypothermia_Symptoms,Hypothermia_Advice,Chikungunya,Chikungunya_Symptoms,Chikungunya_Advice
Mumbai,India,1,2021,75,62,22,17,100,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Dry Cough, Fever",20,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Skin Rash, Severe Headache",32,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Sore Throat",25,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Fever, Sweating",26,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",23,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Fatigue, Weight Loss, Chest Pain",90,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",13,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",31,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",5,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",80,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,2,2021,78,62,30,18,45,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Shortness of Breath, Loss of Taste, Dry Cough",12,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Joint Pain, High Fever, Bleeding Gums",45,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Sore Throat, Fever, Muscle Pain",25,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Fever, Chills",21,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",60,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Night Sweats, Cough, Chest Pain",51,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",30,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",31,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",24,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",52,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",85,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,90,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",85,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,3,2021,71,58,32,21,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Dry Cough, Fever, Shortness of Breath",24,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Joint Pain, Severe Headache, Skin Rash",15,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Fatigue",25,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Headache, Chills, Fever",36,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Fatigue, Night Sweats",30,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",15,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",85,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",90,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",8,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",90,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,4,2021,84,65,33,24,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fever, Fatigue, Loss of Taste",80,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Bleeding Gums, High Fever",12,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Sore Throat, Muscle Pain, Fever",22,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Chills, Sweating",26,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Cough, Chest Pain",26,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",13,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",34,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",90,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",24,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",80,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,5,2021,90,65,34,27,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Fever",21,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Severe Headache, Joint Pain, High Fever",23,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Fever, Sore Throat, Fatigue",90,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Sweating, Fever, Headache",30,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Weight Loss, Night Sweats",51,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",14,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",90,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",42,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",28,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",80,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,6,2021,84,75,30,25,32,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Dry Cough, Fatigue, Fever",85,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","High Fever, Severe Headache",14,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Muscle Pain, Fever",90,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Sweating, Chills, Fever",33,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Night Sweats, Cough",38,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",90,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",39,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",20,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",27,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,7,2021,91,80,30,25,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fatigue, Fever, Loss of Taste",36,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Joint Pain, Skin Rash",17,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Fever",90,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Headache, Nausea, Fever",36,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",45,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Night Sweats, Chest Pain",57,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",26,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",27,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",10,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",14,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,85,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",90,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,8,2021,87,75,28,24,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fatigue, Loss of Taste",95,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Skin Rash, High Fever, Severe Headache",11,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Fatigue",45,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Chills, Nausea",42,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Night Sweats",32,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",90,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",38,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",29,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",24,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",92,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,9,2021,84,69,31,24,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Dry Cough",45,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Severe Headache, High Fever, Bleeding Gums",16,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Sore Throat, Fever",45,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Nausea, Sweating, Headache",55,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Weight Loss, Night Sweats",47,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",25,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",80,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",18,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",6,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",90,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",85,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,10,2021,85,70,29,23,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fever, Fatigue",90,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Severe Headache, Joint Pain, High Fever",90,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Muscle Pain, Sore Throat, Fever",80,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Chills, Nausea",22,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",30,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Chest Pain, Fatigue",29,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",28,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",22,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",18,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",23,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",34,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,11,2021,86,65,28,21,60,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Fatigue, Fever",24,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Bleeding Gums, Severe Headache",45,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Runny Nose, Sore Throat",32,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Nausea, Headache, Fever",45,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",45,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Weight Loss, Fatigue, Night Sweats",90,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",15,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",36,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",6,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",90,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",90,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,12,2021,74,62,28,18,100,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Fatigue, Shortness of Breath",15,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Bleeding Gums, Skin Rash",56,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Fever, Sore Throat",25,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Headache, Sweating, Nausea",21,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",60,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Fatigue, Weight Loss",29,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",21,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",38,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",13,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",52,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",90,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",90,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
Mumbai,India,1,2022,75,62,22,16,100,"Stay up to date with vaccines, wear masks in crowded places, and isolate if sick.","Loss of Taste, Fatigue",20,"Wear long sleeves, use mosquito repellents, and avoid areas with dengue outbreaks.","Joint Pain, Skin Rash, High Fever",32,"Get vaccinated, wash hands regularly, and avoid close contact during flu season.","Sore Throat, Muscle Pain, Runny Nose",25,"Use mosquito nets, remove stagnant water, and take antimalarial meds in risk areas.","Nausea, Fever, Sweating",26,"Severe Diarrhea, Dehydration, Nausea","Drink clean water, maintain proper sanitation, and seek medical help immediately if symptoms appear.",23,"Cover mouth when coughing, get tested early, and complete antibiotic treatment.","Fatigue, Weight Loss",90,"Wheezing, Shortness of Breath, Chest Tightness","Avoid allergens, use prescribed inhalers, and monitor air quality.",11,"Fever, Muscle Pain, Vomiting","Avoid contact with contaminated water, wear protective clothing, and maintain hygiene.",35,"Prolonged Fever, Weakness, Abdominal Pain","Drink clean water, eat properly cooked food, and maintain sanitation.",10,"Itchy Rash, Fever, Tiredness","Stay isolated, avoid scratching, and use calamine lotion for relief.",80,"Cough with Phlegm, Fever, Difficulty Breathing","Seek medical attention, take prescribed antibiotics, and rest adequately.",25,"Sudden vomiting, diarrhea, stomach cramps","Disinfect surfaces, avoid contaminated food, hydrate well",25,"Persistent cough (with mucus), wheezing, mild fever","Avoid smoking, wear a scarf in cold air, rest",35,"Jaundice, fatigue, nausea",Avoid contaminated water/food,35,"Diarrhea, vomiting, dehydration","ORS, avoid raw food, boil water",35,"Jaundice, dark urine, fatigue","Drink clean water, avoid street food",35,"Sneezing, runny nose, itchy eyes","Pollen forecasts, nasal sprays",35,"Runny nose, sore throat, sneezing","Dress warmly, drink warm fluids",35,"Swelling, redness, anaphylaxis (rare)",Carry epi-pen if allergic,35,"Confusion, shivering, drowsiness","Warm clothing, heated homes",35,"Fever, joint pain (severe), rash","Pain relievers (avoid aspirin), rest"
